trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.001, 'e': 0.8319358038266718}",25,0,-132.06431531784784,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
186,False,"{'a': 0.001, 'e': 0.8311042838521256}",20,0,-64.63184511195334,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
187,False,"{'a': 0.001, 'e': 0.8302735949819326}",20,0,-138.88684007934106,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
188,False,"{'a': 0.001, 'e': 0.8294437363854039}",20,0,-120.48696834562051,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
189,False,"{'a': 0.001, 'e': 0.8286147072326806}",30,0,-211.52353131623036,"{0: 20, 1: 1, 2: 3, 3: 2, 4: 4}",0
190,False,"{'a': 0.001, 'e': 0.8277865066947336}",20,0,-96.423419394671,"{0: 11, 1: 2, 2: 4, 3: 3, 4: 0}",0
191,False,"{'a': 0.001, 'e': 0.8269591339433623}",25,0,-213.1907704876865,"{0: 13, 1: 2, 2: 6, 3: 0, 4: 4}",0
192,False,"{'a': 0.001, 'e': 0.8261325881511938}",20,0,-37.47515325292885,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
193,False,"{'a': 0.001, 'e': 0.8253068684916823}",20,0,-124.92136483463976,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
194,False,"{'a': 0.001, 'e': 0.8244819741391082}",35,0,-286.40594393330207,"{0: 17, 1: 5, 2: 6, 3: 3, 4: 4}",0
195,False,"{'a': 0.001, 'e': 0.8236579042685769}",20,10,-48.92224343198425,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
196,False,"{'a': 0.001, 'e': 0.8228346580560184}",20,0,-86.3435805032619,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
197,False,"{'a': 0.001, 'e': 0.8220122346781865}",25,0,-166.81440775823856,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 4}",0
198,False,"{'a': 0.001, 'e': 0.821190633312658}",20,0,-60.12208408666521,"{0: 12, 1: 7, 2: 0, 3: 0, 4: 1}",0
199,False,"{'a': 0.001, 'e': 0.8203698531378311}",20,10,7.896383063320104,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
200,False,"{'a': 0.001, 'e': 0.8195498933329256}",30,0,-101.84006365533,"{0: 20, 1: 5, 2: 2, 3: 2, 4: 1}",0
201,False,"{'a': 0.001, 'e': 0.8187307530779818}",20,0,-117.6837061683458,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
202,False,"{'a': 0.001, 'e': 0.8179124315538594}",20,0,-204.04492637610454,"{0: 8, 1: 4, 2: 3, 3: 2, 4: 3}",0
203,False,"{'a': 0.001, 'e': 0.8170949279422366}",25,7,-10.461538539876234,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
204,False,"{'a': 0.001, 'e': 0.8162782414256099}",25,0,-224.35529520085257,"{0: 11, 1: 4, 2: 6, 3: 0, 4: 4}",0
205,False,"{'a': 0.001, 'e': 0.8154623711872927}",25,0,-95.90592413898344,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
206,False,"{'a': 0.001, 'e': 0.8146473164114145}",25,0,-125.45660603028527,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
207,False,"{'a': 0.001, 'e': 0.8138330762829207}",25,0,-133.1650119357528,"{0: 13, 1: 5, 2: 5, 3: 0, 4: 2}",0
208,False,"{'a': 0.001, 'e': 0.813019649987571}",25,0,2.3696464369027903,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
209,False,"{'a': 0.001, 'e': 0.812207036711939}",25,1,-226.8437171058845,"{0: 10, 1: 3, 2: 5, 3: 3, 4: 3}",1
210,False,"{'a': 0.001, 'e': 0.8113952356434114}",25,0,-214.83336940117363,"{0: 10, 1: 1, 2: 11, 3: 0, 4: 3}",0
211,False,"{'a': 0.001, 'e': 0.8105842459701871}",35,2,-77.55401329996111,"{0: 25, 1: 1, 2: 5, 3: 1, 4: 1}",1
212,False,"{'a': 0.001, 'e': 0.8097740668812763}",30,11,-105.39585050376053,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 2}",1
213,False,"{'a': 0.001, 'e': 0.8089646975664998}",25,0,-63.919734143319204,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
214,False,"{'a': 0.001, 'e': 0.8081561372164884}",25,0,-99.91506886833778,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
215,False,"{'a': 0.001, 'e': 0.8073483850226815}",30,12,-60.64094081078343,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
216,False,"{'a': 0.001, 'e': 0.8065414401773269}",25,8,-77.21119827147263,"{0: 10, 1: 3, 2: 2, 3: 1, 4: 1}",1
217,False,"{'a': 0.001, 'e': 0.8057353018734796}",20,0,-78.15778500265176,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
218,False,"{'a': 0.001, 'e': 0.8049299693050015}",20,0,-129.30058548245407,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
219,False,"{'a': 0.001, 'e': 0.8041254416665596}",20,9,-47.97550879629237,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 1}",1
220,False,"{'a': 0.001, 'e': 0.8033217181536265}",25,0,-104.00363512351592,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
221,False,"{'a': 0.001, 'e': 0.8025187979624785}",30,11,-42.11437162528594,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 0}",1
222,False,"{'a': 0.001, 'e': 0.8017166802901953}",20,0,-12.956287466193041,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
223,False,"{'a': 0.001, 'e': 0.8009153643346592}",30,0,-119.71663780080237,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
224,False,"{'a': 0.001, 'e': 0.8001148492945541}",20,0,-146.19715912274074,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 3}",0
225,False,"{'a': 0.001, 'e': 0.7993151343693651}",20,13,1.4039793535014837,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
226,False,"{'a': 0.001, 'e': 0.7985162187593771}",20,0,-83.96951747916529,"{0: 13, 1: 0, 2: 4, 3: 3, 4: 0}",0
227,False,"{'a': 0.001, 'e': 0.7977181016656743}",20,0,-91.4097781964331,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
228,False,"{'a': 0.001, 'e': 0.7969207822901396}",20,0,-51.43443507191208,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
229,False,"{'a': 0.001, 'e': 0.7961242598354538}",20,0,-101.0362828876692,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
230,False,"{'a': 0.001, 'e': 0.7953285335050939}",25,0,-148.36051608067055,"{0: 13, 1: 3, 2: 5, 3: 3, 4: 1}",0
231,False,"{'a': 0.001, 'e': 0.794533602503334}",20,0,-138.87492090247952,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
232,False,"{'a': 0.001, 'e': 0.7937394660352427}",20,0,-26.2005269393593,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
233,False,"{'a': 0.001, 'e': 0.7929461233066837}",25,0,-37.28431104217658,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
234,False,"{'a': 0.001, 'e': 0.792153573524314}",30,6,-41.831674138130815,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 0}",1
235,False,"{'a': 0.001, 'e': 0.7913618158955839}",20,2,-27.361086921918435,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 0}",1
236,False,"{'a': 0.001, 'e': 0.7905708496287356}",30,0,-128.04551524714213,"{0: 17, 1: 2, 2: 8, 3: 3, 4: 0}",0
237,False,"{'a': 0.001, 'e': 0.7897806739328027}",25,0,-91.88749773753909,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
238,False,"{'a': 0.001, 'e': 0.7889912880176096}",30,3,-98.36249120837257,"{0: 19, 1: 1, 2: 4, 3: 2, 4: 1}",1
239,False,"{'a': 0.001, 'e': 0.7882026910937704}",25,0,-94.68948559319682,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
240,False,"{'a': 0.001, 'e': 0.7874148823726879}",35,19,-96.78260672968406,"{0: 8, 1: 1, 2: 6, 3: 0, 4: 1}",1
241,False,"{'a': 0.001, 'e': 0.7866278610665535}",20,6,-32.99740447281074,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
242,False,"{'a': 0.001, 'e': 0.7858416263883455}",20,0,-176.93903516345154,"{0: 9, 1: 3, 2: 5, 3: 0, 4: 3}",0
243,False,"{'a': 0.001, 'e': 0.7850561775518295}",25,0,-99.76560887795719,"{0: 14, 1: 4, 2: 6, 3: 0, 4: 1}",0
244,False,"{'a': 0.001, 'e': 0.7842715137715565}",25,0,-142.59655016727697,"{0: 13, 1: 5, 2: 5, 3: 0, 4: 2}",0
245,False,"{'a': 0.001, 'e': 0.7834876342628625}",35,16,-65.24063749867202,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
246,False,"{'a': 0.001, 'e': 0.7827045382418681}",25,7,-41.82216498465714,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
247,False,"{'a': 0.001, 'e': 0.7819222249254772}",25,0,-104.58520573090792,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
248,False,"{'a': 0.001, 'e': 0.7811406935313765}",20,8,-37.669383110590566,"{0: 7, 1: 0, 2: 5, 3: 0, 4: 0}",1
249,False,"{'a': 0.001, 'e': 0.7803599432780343}",20,0,-87.27678413091064,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
250,False,"{'a': 0.001, 'e': 0.7795799733847004}",20,0,-47.80459775149274,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
251,False,"{'a': 0.001, 'e': 0.7788007830714049}",30,14,-6.66142420999171,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 0}",1
252,False,"{'a': 0.001, 'e': 0.7780223715589573}",20,5,-46.10907175097124,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
253,False,"{'a': 0.001, 'e': 0.7772447380689461}",25,11,-86.37791325182845,"{0: 7, 1: 0, 2: 6, 3: 0, 4: 1}",1
254,False,"{'a': 0.001, 'e': 0.7764678818237378}",20,0,-71.95494434535027,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
255,False,"{'a': 0.001, 'e': 0.775691802046476}",25,0,-95.73084010048812,"{0: 17, 1: 3, 2: 2, 3: 2, 4: 1}",0
256,False,"{'a': 0.001, 'e': 0.774916497961081}",20,0,-34.53242333499509,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
257,False,"{'a': 0.001, 'e': 0.7741419687922484}",35,0,-83.0020401027521,"{0: 30, 1: 1, 2: 2, 3: 0, 4: 2}",0
258,False,"{'a': 0.001, 'e': 0.7733682137654491}",30,0,-91.26831478865367,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
259,False,"{'a': 0.001, 'e': 0.772595232106928}",20,10,-55.3322960376281,"{0: 4, 1: 0, 2: 6, 3: 0, 4: 0}",1
260,False,"{'a': 0.001, 'e': 0.7718230230437034}",20,0,-32.31702538240764,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
261,False,"{'a': 0.001, 'e': 0.7710515858035663}",25,18,-10.713850478071457,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
262,False,"{'a': 0.001, 'e': 0.7702809196150792}",20,10,5.746607872474791,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.001, 'e': 0.7695110237075758}",25,0,-28.708406571809945,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
264,False,"{'a': 0.001, 'e': 0.7687418973111603}",25,0,-78.65075857562981,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
265,False,"{'a': 0.001, 'e': 0.7679735396567061}",25,0,-150.60541927470348,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
266,False,"{'a': 0.001, 'e': 0.7672059499758557}",25,16,-9.62394889769519,"{0: 5, 1: 4, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.001, 'e': 0.7664391275010192}",20,0,-128.3378607553583,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
268,False,"{'a': 0.001, 'e': 0.7656730714653739}",20,0,-119.82780701198894,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
269,False,"{'a': 0.001, 'e': 0.764907781102864}",30,0,-206.91479859449322,"{0: 17, 1: 3, 2: 5, 3: 2, 4: 3}",0
270,False,"{'a': 0.001, 'e': 0.764143255648199}",30,0,-144.076154275576,"{0: 14, 1: 6, 2: 9, 3: 0, 4: 1}",0
271,False,"{'a': 0.001, 'e': 0.7633794943368531}",20,0,-35.91252860367896,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
272,False,"{'a': 0.001, 'e': 0.7626164964050653}",30,0,-184.3118383822052,"{0: 19, 1: 2, 2: 4, 3: 2, 4: 3}",0
273,False,"{'a': 0.001, 'e': 0.7618542610898376}",35,0,-153.3778988592094,"{0: 23, 1: 3, 2: 5, 3: 2, 4: 2}",0
274,False,"{'a': 0.001, 'e': 0.7610927876289343}",25,9,-59.80950756855755,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 1}",1
275,False,"{'a': 0.001, 'e': 0.7603320752608821}",25,0,-99.32177749348062,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
276,False,"{'a': 0.001, 'e': 0.7595721232249685}",20,4,-67.55829845920243,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
277,False,"{'a': 0.001, 'e': 0.7588129307612413}",25,0,-68.82631815338236,"{0: 16, 1: 1, 2: 8, 3: 0, 4: 0}",0
278,False,"{'a': 0.001, 'e': 0.7580544971105083}",20,12,-40.97490270465263,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
279,False,"{'a': 0.001, 'e': 0.7572968215143355}",20,14,-12.02498518381909,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
280,False,"{'a': 0.001, 'e': 0.7565399032150474}",25,0,-118.3641832295455,"{0: 15, 1: 4, 2: 4, 3: 0, 4: 2}",0
281,False,"{'a': 0.001, 'e': 0.7557837414557255}",30,1,-119.12834030989066,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 1}",1
282,False,"{'a': 0.001, 'e': 0.755028335480208}",25,0,-41.3733218563777,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
283,False,"{'a': 0.001, 'e': 0.754273684533089}",25,0,-57.417496209554656,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
284,False,"{'a': 0.001, 'e': 0.7535197878597172}",25,0,-97.78058222576007,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
285,False,"{'a': 0.001, 'e': 0.7527666447061963}",25,8,-192.81366642643545,"{0: 9, 1: 1, 2: 2, 3: 1, 4: 4}",1
286,False,"{'a': 0.001, 'e': 0.7520142543193826}",20,0,-36.89937081589879,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
287,False,"{'a': 0.001, 'e': 0.751262615946886}",25,16,-24.908714783663363,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
288,False,"{'a': 0.001, 'e': 0.750511728837068}",30,20,-22.562748070076733,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
289,False,"{'a': 0.001, 'e': 0.7497615922390413}",25,4,-94.68332121392265,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 2}",1
290,False,"{'a': 0.001, 'e': 0.7490122054026693}",20,13,3.343709906572781,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
291,False,"{'a': 0.001, 'e': 0.7482635675785653}",25,0,-169.5785392907881,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
292,False,"{'a': 0.001, 'e': 0.747515678018091}",20,0,-61.11848460433695,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
293,False,"{'a': 0.001, 'e': 0.7467685359733571}",20,8,-21.094753976136406,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
294,False,"{'a': 0.001, 'e': 0.7460221406972215}",20,13,-21.633080241511138,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 0}",1
295,False,"{'a': 0.001, 'e': 0.7452764914432887}",25,0,-83.47703079544638,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
296,False,"{'a': 0.001, 'e': 0.7445315874659094}",20,12,-5.190535513234043,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
297,False,"{'a': 0.001, 'e': 0.7437874280201796}",20,0,-97.42460627523299,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
298,False,"{'a': 0.001, 'e': 0.7430440123619398}",30,0,-111.71740052963955,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 2}",0
299,False,"{'a': 0.001, 'e': 0.7423013397477743}",25,0,-45.63844887719622,"{0: 15, 1: 7, 2: 3, 3: 0, 4: 0}",0
300,False,"{'a': 0.001, 'e': 0.7415594094350105}",25,0,-119.33199866009666,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
301,False,"{'a': 0.001, 'e': 0.7408182206817179}",30,0,-144.62246303918562,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
302,False,"{'a': 0.001, 'e': 0.7400777727467076}",25,0,-87.6814911086077,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
303,False,"{'a': 0.001, 'e': 0.7393380648895319}",25,9,-42.67603483744202,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 0}",1
304,False,"{'a': 0.001, 'e': 0.7385990963704826}",20,11,-67.60646799558215,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 1}",1
305,False,"{'a': 0.001, 'e': 0.7378608664505911}",20,0,7.342986230749597,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
306,False,"{'a': 0.001, 'e': 0.7371233743916278}",20,16,8.57610540214987,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.001, 'e': 0.7363866194561001}",20,4,-89.36444735118033,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 1}",1
308,False,"{'a': 0.001, 'e': 0.7356506009072533}",25,0,-39.1412119602345,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
309,False,"{'a': 0.001, 'e': 0.7349153180090687}",25,0,-52.74538955005415,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
310,False,"{'a': 0.001, 'e': 0.7341807700262634}",20,6,-115.6842143313078,"{0: 8, 1: 0, 2: 3, 3: 1, 4: 2}",1
311,False,"{'a': 0.001, 'e': 0.7334469562242892}",20,0,-70.84337368006096,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
312,False,"{'a': 0.001, 'e': 0.7327138758693325}",30,0,-57.69362243335216,"{0: 20, 1: 5, 2: 4, 3: 1, 4: 0}",0
313,False,"{'a': 0.001, 'e': 0.7319815282283126}",30,0,-104.406097764814,"{0: 23, 1: 3, 2: 0, 3: 2, 4: 2}",0
314,False,"{'a': 0.001, 'e': 0.731249912568882}",20,0,-74.73820585386774,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
315,False,"{'a': 0.001, 'e': 0.7305190281594249}",30,0,-177.39719056836265,"{0: 17, 1: 3, 2: 6, 3: 2, 4: 2}",0
316,False,"{'a': 0.001, 'e': 0.7297888742690568}",25,11,-36.11778178025715,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
317,False,"{'a': 0.001, 'e': 0.7290594501676237}",20,0,-47.892648013899084,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
318,False,"{'a': 0.001, 'e': 0.7283307551257017}",20,14,-1.1736183533031652,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.001, 'e': 0.7276027884145955}",25,0,-100.64101470350184,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
320,False,"{'a': 0.001, 'e': 0.7268755493063382}",25,11,-58.048067247760834,"{0: 7, 1: 2, 2: 4, 3: 1, 4: 0}",1
321,False,"{'a': 0.001, 'e': 0.7261490370736909}",25,0,-171.89649926716484,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
322,False,"{'a': 0.001, 'e': 0.7254232509901412}",30,14,-103.716055157297,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 2}",1
323,False,"{'a': 0.001, 'e': 0.7246981903299029}",25,0,-119.07940928463789,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 3}",0
324,False,"{'a': 0.001, 'e': 0.7239738543679153}",30,16,14.448477774839963,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.001, 'e': 0.7232502423798424}",25,0,-112.50031424814915,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
326,False,"{'a': 0.001, 'e': 0.7225273536420722}",20,0,-93.43164612936249,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
327,False,"{'a': 0.001, 'e': 0.7218051874317158}",25,6,-64.87657848992811,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
328,False,"{'a': 0.001, 'e': 0.721083743026607}",30,6,-145.41465832690753,"{0: 14, 1: 1, 2: 6, 3: 1, 4: 2}",1
329,False,"{'a': 0.001, 'e': 0.7203630197053014}",30,12,-31.347568938976906,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
330,False,"{'a': 0.001, 'e': 0.7196430167470754}",30,0,-162.11956683385074,"{0: 19, 1: 0, 2: 8, 3: 1, 4: 2}",1
331,False,"{'a': 0.001, 'e': 0.7189237334319262}",25,0,-108.911809899057,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
332,False,"{'a': 0.001, 'e': 0.7182051690405703}",30,15,-91.25388268085564,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 2}",1
333,False,"{'a': 0.001, 'e': 0.7174873228544433}",25,0,-165.4109890466624,"{0: 12, 1: 4, 2: 6, 3: 1, 4: 2}",0
334,False,"{'a': 0.001, 'e': 0.716770194155699}",30,0,-89.13435294182314,"{0: 21, 1: 4, 2: 3, 3: 1, 4: 1}",0
335,False,"{'a': 0.001, 'e': 0.7160537822272085}",20,8,-73.36623518055872,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 1}",1
336,False,"{'a': 0.001, 'e': 0.7153380863525599}",20,9,-42.31631169194458,"{0: 7, 1: 0, 2: 3, 3: 1, 4: 0}",1
337,False,"{'a': 0.001, 'e': 0.7146231058160573}",20,6,-92.66347662584226,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 2}",1
338,False,"{'a': 0.001, 'e': 0.71390883990272}",35,13,-41.61480863665622,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 0}",1
339,False,"{'a': 0.001, 'e': 0.7131952878982822}",20,0,-55.19028375555646,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
340,False,"{'a': 0.001, 'e': 0.7124824490891918}",20,2,-101.61014771652484,"{0: 12, 1: 1, 2: 2, 3: 1, 4: 2}",1
341,False,"{'a': 0.001, 'e': 0.7117703227626097}",20,0,-43.01398996240321,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
342,False,"{'a': 0.001, 'e': 0.7110589082064097}",20,0,-68.57234127380352,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
343,False,"{'a': 0.001, 'e': 0.7103482047091773}",20,0,-116.84052662523797,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
344,False,"{'a': 0.001, 'e': 0.7096382115602087}",20,4,-21.88813846936131,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 0}",1
345,False,"{'a': 0.001, 'e': 0.7089289280495107}",30,13,-50.075091685677805,"{0: 12, 1: 3, 2: 1, 3: 0, 4: 1}",1
346,False,"{'a': 0.001, 'e': 0.7082203534678}",20,0,-40.42135382211078,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
347,False,"{'a': 0.001, 'e': 0.7075124871065017}",25,0,-112.12956208011046,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 2}",0
348,False,"{'a': 0.001, 'e': 0.7068053282577494}",20,0,-27.71239545412757,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
349,False,"{'a': 0.001, 'e': 0.7060988762143844}",35,0,-167.18349262588268,"{0: 24, 1: 2, 2: 4, 3: 3, 4: 2}",0
350,False,"{'a': 0.001, 'e': 0.7053931302699543}",30,6,-140.76477735276308,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 2}",1
351,False,"{'a': 0.001, 'e': 0.7046880897187134}",30,22,10.44770311375892,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.001, 'e': 0.7039837538556208}",20,0,-162.34751144868153,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
353,False,"{'a': 0.001, 'e': 0.7032801219763409}",30,7,-153.08996926038776,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 3}",1
354,False,"{'a': 0.001, 'e': 0.7025771933772416}",20,13,14.150826723620415,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.001, 'e': 0.701874967355394}",25,0,-82.08652930848316,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
356,False,"{'a': 0.001, 'e': 0.7011734432085724}",20,0,-68.52223368710695,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",1
357,False,"{'a': 0.001, 'e': 0.7004726202352524}",20,0,-117.33000603907577,"{0: 13, 1: 0, 2: 3, 3: 3, 4: 1}",0
358,False,"{'a': 0.001, 'e': 0.699772497734611}",20,0,-94.02737077008656,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
359,False,"{'a': 0.001, 'e': 0.6990730750065257}",20,0,-8.612208114028174,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
360,False,"{'a': 0.001, 'e': 0.6983743513515736}",25,4,-20.741943595825425,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 0}",1
361,False,"{'a': 0.001, 'e': 0.697676326071031}",35,2,-227.26956593172935,"{0: 20, 1: 4, 2: 3, 3: 2, 4: 4}",1
362,False,"{'a': 0.001, 'e': 0.6969789984668727}",20,8,-48.28172678398487,"{0: 8, 1: 0, 2: 2, 3: 2, 4: 0}",1
363,False,"{'a': 0.001, 'e': 0.696282367841771}",20,12,-10.450014839011434,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
364,False,"{'a': 0.001, 'e': 0.6955864334990951}",25,2,-95.32026464313023,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 2}",1
365,False,"{'a': 0.001, 'e': 0.6948911947429106}",20,0,-36.991933585885725,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
366,False,"{'a': 0.001, 'e': 0.6941966508779789}",35,20,-6.400199738445993,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
367,False,"{'a': 0.001, 'e': 0.6935028012097558}",25,0,-83.92856757126839,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
368,False,"{'a': 0.001, 'e': 0.6928096450443917}",20,0,-192.46720857886436,"{0: 9, 1: 1, 2: 6, 3: 1, 4: 3}",0
